post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,meta:BigRepairShopCustomerAccount_have_wholesale_price,meta:BigRepairShopCustomerAccount_wholesale_minimum_order_quantity,meta:BigRepairShopCustomerAccount_wholesale_order_quantity_step,meta:BigRepairShopCustomerAccount_wholesale_price,meta:BigRepairShopCustomerAccount_wholesale_sale_price,meta:BigRepairShopCustomerAccount_wholesale_sale_price_dates_from,meta:BigRepairShopCustomerAccount_wholesale_sale_price_dates_to,meta:Price_RMB,meta:Purchase_Price,meta:Purchase_Price2,meta:SmallRepairShopCustomerAccount_have_wholesale_price,meta:SmallRepairShopCustomerAccount_wholesale_minimum_order_quantity,meta:SmallRepairShopCustomerAccount_wholesale_order_quantity_step,meta:SmallRepairShopCustomerAccount_wholesale_price,meta:SmallRepairShopCustomerAccount_wholesale_sale_price,meta:SmallRepairShopCustomerAccount_wholesale_sale_price_dates_from,meta:SmallRepairShopCustomerAccount_wholesale_sale_price_dates_to,meta:Wholesale_Customer,meta:atum_purchase_price,meta:custom_badges_text,meta:mf_pbt_product_ids,meta:partner_customerpp_have_wholesale_price,meta:partner_customerpp_wholesale_minimum_order_quantity,meta:partner_customerpp_wholesale_order_quantity_step,meta:partner_customerpp_wholesale_price,meta:partner_customerpp_wholesale_sale_price,meta:partner_customerpp_wholesale_sale_price_dates_from,meta:partner_customerpp_wholesale_sale_price_dates_to,meta:price_in_rmb,meta:product_features_desc,meta:total_sales,meta:video_position,meta:wc_cog_cost,meta:wc_cog_cost_or_purchase_price,meta:wholesale_customer_have_wholesale_price,meta:wholesale_customer_wholesale_minimum_order_quantity,meta:wholesale_customer_wholesale_order_quantity_step,meta:wholesale_customer_wholesale_price,meta:wholesale_customer_wholesale_sale_price,meta:wholesale_customer_wholesale_sale_price_dates_from,meta:wholesale_customer_wholesale_sale_price_dates_to,meta:woocommerce_position_meta,meta:wwp_data,meta:wwpp_ignore_cat_level_wholesale_discount,meta:wwpp_ignore_role_level_wholesale_discount,meta:wwpp_post_meta_enable_quantity_discount_rule,meta:wwpp_product_hash,meta:wwpp_product_wholesale_visibility_filter,attribute:pa_branding,attribute_data:pa_branding,attribute_default:pa_branding,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_ean,attribute_data:pa_ean,attribute_default:pa_ean,attribute:pa_filter,attribute_data:pa_filter,attribute_default:pa_filter,attribute:pa_filter-for-cases,attribute_data:pa_filter-for-cases,attribute_default:pa_filter-for-cases,attribute:pa_filter-for-huawei-tempered,attribute_data:pa_filter-for-huawei-tempered,attribute_default:pa_filter-for-huawei-tempered,attribute:pa_filter-for-iwatch-bands,attribute_data:pa_filter-for-iwatch-bands,attribute_default:pa_filter-for-iwatch-bands,attribute:pa_filter-for-iwatch-protection,attribute_data:pa_filter-for-iwatch-protection,attribute_default:pa_filter-for-iwatch-protection,attribute:pa_filter-for-leather-case,attribute_data:pa_filter-for-leather-case,attribute_default:pa_filter-for-leather-case,attribute:pa_filter-for-samsung-cases,attribute_data:pa_filter-for-samsung-cases,attribute_default:pa_filter-for-samsung-cases,attribute:pa_filter-for-samsung-tempered,attribute_data:pa_filter-for-samsung-tempered,attribute_default:pa_filter-for-samsung-tempered,attribute:pa_filter-for-silicone-case,attribute_data:pa_filter-for-silicone-case,attribute_default:pa_filter-for-silicone-case,attribute:pa_filter-for-tempered-glass,attribute_data:pa_filter-for-tempered-glass,attribute_default:pa_filter-for-tempered-glass,attribute:pa_filter-for-xiaomi-tempered,attribute_data:pa_filter-for-xiaomi-tempered,attribute_default:pa_filter-for-xiaomi-tempered,attribute:pa_hscode,attribute_data:pa_hscode,attribute_default:pa_hscode,attribute:pa_master-filter,attribute_data:pa_master-filter,attribute_default:pa_master-filter,attribute:pa_part-category,attribute_data:pa_part-category,attribute_default:pa_part-category,attribute:pa_privacy-filter,attribute_data:pa_privacy-filter,attribute_default:pa_privacy-filter,attribute:pa_quality,attribute_data:pa_quality,attribute_default:pa_quality,attribute:pa_website-filter,attribute_data:pa_website-filter,attribute_default:pa_website-filter,meta:_atum_attachments,meta:_download_expiry,meta:_download_limit,meta:_downloadable,meta:_is_new,meta:_product_version,meta:_purchase_note,meta:_purchase_price,meta:_sale_price_dates_to,meta:_sold_individually,meta:_tax_class,meta:_tax_status,meta:_wc_average_rating,meta:_wc_review_count,meta:_wcml_custom_prices_status,meta:_woocs_price_user_role_name,meta:_woocs_regular_price_user_role,meta:_woocs_sale_price_user_role,meta:_wp_page_template,meta:_wwof_variations_cache_version,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_primary_product_cat
"PanzerGlass Safe (1 Piece) iPhone 14, iPhone 13 Pro, iPhone 13",panzerglass-safe-1-piece-iphone-14-iphone-13-pro-iphone-13,,54775,,,publish,,0,"2023-09-24 19:38:27",409,open,PANZ001,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/09/PanzerGlass-Safe-1-Piece-iPhone-14-iPhone-13-Pro-iPhone-13.webp ! alt :  ! title : PanzerGlass Safe (1 Piece) iPhone 14, iPhone 13 Pro, iPhone 13 ! desc :  ! caption : ",,https://ferrytelecom.com/product/panzerglass-safe-1-piece-iphone-14-iphone-13-pro-iphone-13/,,simple,outofstock,"Accesoires > Tempered Glass for iPhone & iPad",,,,yes,,,13.2,,,,,11.23,,yes,,,19.95,,,,,,,,yes,,,11.23,,,,,,15,,,,yes,,,12.2,,,,,,,,,6a671ef8b917c6.46557083,all,,,,,,,5711724951480,1|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7007.2900,0|1|1,,,,,"iPhone Tempered Glass",3|1|1,,,,,PanzerGlass,2|1|1,,,,,,'-1,'-1,no,,10.9.4,,,,no,,taxable,0,0,,,,,,17851430327058,,,
"Smart Band 8",,,55070,,,draft,,0,"2023-09-28 09:01:59",2,open,XIA007,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/09/watch-xiaomi-smart-band-8-black-eu.jpg.png ! alt :  ! title : watch 8 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55070,,simple,outofstock,"Cool Gadgets",,,,yes,,,36,,,,,28.8,,yes,,,49.95,,,,,,,,yes,,,28.80,,,,,,0,,,,yes,,,32,,,,,,,,,,all,,,,,,,6941812722916,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Apple Lightning to USB Cable (0.5 m) (retail packaging)",apple-lightning-to-usb-cable-0-5-m-retail-packaging,,55116,,,publish,,815,"2023-09-29 09:26:04",2,open,ARPRP004,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/04/Screenshot-2023-04-26-215910.png ! alt :  ! title : Apple  Lightning to USB Cable (0.5 m) (retail packaging) ! desc :  ! caption : ",,https://ferrytelecom.com/product/apple-lightning-to-usb-cable-0-5-m-retail-packaging/,,simple,outofstock,"Accesoires > Cables",,,,yes,,,11.5,,,,,9.45,,yes,,,17.95,,,,,,,,yes,,,9.45,,,,,,0,,,,yes,,,10.5,,,,,,,,,,all,,,,,,,885909707973,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.4991,1|1|1,,,,,Cables,2|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Apple Lightning to USB Cable (2 m) (retail packaging)",apple-lightning-to-usb-cable-2-m-retail-packaging,,55117,,,publish,,814,"2023-09-29 09:26:04",2,open,ARPRP003,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/04/Screenshot-2023-04-26-215951.png ! alt : Apple Lightning to USB Cable (2 m) (retail packaging) ! title : Apple  Lightning to USB Cable (2 m) (retail packaging) ! desc :  ! caption : ",,https://ferrytelecom.com/product/apple-lightning-to-usb-cable-2-m-retail-packaging/,,simple,outofstock,"Accesoires > Cables",,,,yes,,,9.5,,,,,7.9,,yes,,,13.95,,,,,,,,yes,,,7.90,,,,,,0,,,,yes,,,8.5,,,,,,,,,,all,,,,,,,885909627448,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.4991,1|1|1,,,,,Cables,2|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Apple Lightning to USB Cable - 1 meter (retail packaging)",apple-lightning-to-usb-cable-1-meter-retail-packaging,,55118,,,publish,,813,"2023-09-29 09:26:05",2,open,ARPRP002,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/04/Screenshot-2023-04-26-215932.png ! alt :  ! title : Apple  Lightning to USB Cable - 1 meter (retail packaging) ! desc :  ! caption : ",,https://ferrytelecom.com/product/apple-lightning-to-usb-cable-1-meter-retail-packaging/,,simple,outofstock,"Accesoires > Cables",,,,yes,,,10.5,,,,,8.50,,yes,,,18.95,,,,,,,,yes,,,8.50,,,,,,0,,,,yes,,,9.5,,,,,,,,,,all,,,,,,,190199534865,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.4991,1|1|1,,,,,Cables,2|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Apple Lightning to USB-C Cable (1 m) (retail packaging)",apple-lightning-to-usb-c-cable-1-m-retail-packaging-2,,55119,,,publish,,812,"2023-09-29 09:26:05",2,open,ARPRP001,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/04/Screenshot-2023-04-26-220405.png ! alt :  ! title : Apple Lightning to USB-C Cable (1 m) (retail packaging) ! desc :  ! caption : ",,https://ferrytelecom.com/product/apple-lightning-to-usb-c-cable-1-m-retail-packaging-2/,,simple,outofstock,"Accesoires > Cables",,,,yes,,,14.8,,,,,12.25,,yes,,,31.95,,,,,,,,yes,,,12.25,,,,,,0,,,,yes,,,13.20,,,,,,,,,,all,,,,,,,0190199370388,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.4991,1|1|1,,,,,Cables,2|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Apple Lightning to USB-C Cable (1 m) (retail packaging)",apple-lightning-to-usb-c-cable-1-m-retail-packaging,,55129,,,publish,,811,"2023-09-29 09:35:42",2,open,ARPRP005,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/04/Screenshot-2023-04-26-220405.png ! alt :  ! title : Apple Lightning to USB-C Cable (1 m) (retail packaging) ! desc :  ! caption : ",,https://ferrytelecom.com/product/apple-lightning-to-usb-c-cable-1-m-retail-packaging/,,simple,outofstock,"Accesoires > Cables",,,,yes,,,14.8,,,,,12.25,,yes,,,20.95,,,,,,,,yes,,,12.25,,,,,,0,,,,yes,,,13.20,,,,,,,,,,all,,,,,,,194252750872,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.4991,1|1|1,,,,,Cables,2|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Q7432A HP clamps M527 - (2x 1500 pcs)",,,55284,,,draft,,0,"2023-10-05 17:10:10",409,open,THP037,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP037.jpg ! alt :  ! title : THP037 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55284,,simple,,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,37.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,15,,,,,,,,,,all,,,,,,,0882780268623,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,9.3.3,,,,no,,taxable,0,0,,,,,,,,,
"Q3216A HP Staples - (1x1000)",,,55285,,,draft,,0,"2023-10-05 17:10:11",409,open,THP036,,,no,no,10,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP036.jpg ! alt :  ! title : THP036 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55285,,simple,,"HP Toner",,,,yes,,,12,,,,,7,,yes,,,18.96,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,10,,,,,,,,,,all,,,,,,,0808736306492,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,9.4.3,,,,no,,taxable,0,0,,,,,,,,,
"L0R19YC HP 981 Original Ink Cartridge - Yellow",,,55286,,,draft,,0,"2023-10-05 17:10:11",409,open,THP035,,,no,no,,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP035-scaled.jpg ! alt :  ! title : THP035 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55286,,simple,outofstock,"HP Toner",,,,yes,,,50,,,,,7,,yes,,,99.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,20,,,,,,,,,,all,,,,,,,0725184082313,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"L0R18YC HP 981 Original Ink Cartridge - Magenta",,,55287,,,draft,,0,"2023-10-05 17:10:11",409,open,THP034,,,no,no,,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP034.jpg ! alt :  ! title : THP034 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55287,,simple,outofstock,"HP Toner",,,,yes,,,90,,,,,7,,yes,,,139.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,20,,,,,,,,,,all,,,,,,,0725184082306,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"L0R17YC HP 981 Original Ink Cartridge - Cyan",,,55288,,,draft,,0,"2023-10-05 17:10:11",409,open,THP033,,,no,no,,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP033.jpg ! alt :  ! title : THP033 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55288,,simple,outofstock,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,69.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,15,,,,,,,,,,all,,,,,,,0725184082290,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"D8J10A HP 980 Original Tintenpatrone - Black",d8j10a-hp-980-original-tintenpatrone-black,,55289,,,publish,,0,"2023-10-05 17:10:12",409,open,THP032,,,no,no,74,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP032-scaled.jpg ! alt :  ! title : THP032 ! desc :  ! caption : ",,https://ferrytelecom.com/product/d8j10a-hp-980-original-tintenpatrone-black/,,simple,,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,89.95,,,,,,,,yes,,,7.00,,,,,,30,,,,yes,,,7,,,,,,,,,6a5f98964ce782.36866891,all,,,,,,,0887758769157,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.9020,1|1|1,,,,,,,,,,,,,,,,,,'-1,'-1,no,,10.9.4,,,,no,,taxable,0,0,,,,,,17846498787075,,,
"D8J09A HP 980 Original Tintenpatrone - Yellow",d8j09a-hp-980-original-tintenpatrone-yellow,,55290,,,publish,,0,"2023-10-05 17:10:12",409,open,THP031,,,no,no,159,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP031-scaled.jpg ! alt :  ! title : THP031 ! desc :  ! caption : ",,https://ferrytelecom.com/product/d8j09a-hp-980-original-tintenpatrone-yellow/,,simple,,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,69.95,,,,,,,,yes,,,7.00,,,,,,30,,,,yes,,,7,,,,,,,,,6a5f98960e3dd7.99106077,all,,,,,,,0887758769140,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.9020,1|1|1,,,,,,,,,,,,,,,,,,'-1,'-1,no,,10.9.4,,,,no,,taxable,0,0,,,,,,17846498787755,,,
"D8J08A HP 980 Original Tintenpatrone - Magenta",d8j08a-hp-980-original-tintenpatrone-magenta,,55291,,,publish,,0,"2023-10-05 17:10:12",409,open,THP030,,,no,no,288,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP030-scaled.jpg ! alt :  ! title : THP030 ! desc :  ! caption : ",,https://ferrytelecom.com/product/d8j08a-hp-980-original-tintenpatrone-magenta/,,simple,,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,69.95,,,,,,,,yes,,,7.00,,,,,,30,,,,yes,,,7,,,,,,,,,6a5f9895f23a07.97550042,all,,,,,,,0887758769133,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.9020,1|1|1,,,,,,,,,,,,,,,,,,'-1,'-1,no,,10.9.4,,,,no,,taxable,0,0,,,,,,17846498779641,,,
"D8J07A HP 980 Original Tintenpatrone - Cyan",d8j07a-hp-980-original-tintenpatrone-cyan,,55292,,,publish,,0,"2023-10-05 17:10:12",409,open,THP029,,,no,no,224,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP029-scaled.jpg ! alt :  ! title : THP029 ! desc :  ! caption : ",,https://ferrytelecom.com/product/d8j07a-hp-980-original-tintenpatrone-cyan/,,simple,,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,69.95,,,,,,,,yes,,,7.00,,,,,,30,,,,yes,,,7,,,,,,,,,,all,,,,,,,0887758769126,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.9020,1|1|1,,,,,,,,,,,,,,,,,,'-1,'-1,no,,10.6.2,,,,no,,taxable,0,0,,,,,,,,,
"CF365A HP OPC - Magenta",,,55293,,,draft,,0,"2023-10-05 17:10:13",409,open,THP028,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP028-scaled.jpg ! alt :  ! title : THP028 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55293,,simple,outofstock,"HP Toner",,,,yes,,,120,,,,,7,,yes,,,209.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,30,,,,,,,,,,all,,,,,,,0887111323989,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF364A HP OPC - Yellow",,,55294,,,draft,,0,"2023-10-05 17:10:14",409,open,THP027,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP027-scaled.jpg ! alt :  ! title : THP027 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55294,,simple,outofstock,"HP Toner",,,,yes,,,120,,,,,7,,yes,,,209.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,50,,,,,,,,,,all,,,,,,,0887111323972,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF359A HP OPC - Cyan",,,55295,,,draft,,0,"2023-10-05 17:10:14",409,open,THP026,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP026-scaled.jpg ! alt :  ! title : THP026 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55295,,simple,outofstock,"HP Toner",,,,yes,,,120,,,,,7,,yes,,,209.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,50,,,,,,,,,,all,,,,,,,0887111323965,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF358A HP OPC - Black",,,55296,,,draft,,0,"2023-10-05 17:10:14",409,open,THP025,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP025.jpg ! alt :  ! title : THP025 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55296,,simple,outofstock,"HP Toner",,,,yes,,,25,,,,,7,,yes,,,69.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,15,,,,,,,,,,all,,,,,,,0887111323958,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF325X HP Toner - Black",,,55297,,,draft,,0,"2023-10-05 17:10:15",409,open,THP024,,,no,no,,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP024-scaled.jpg ! alt :  ! title : THP024 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55297,,simple,outofstock,"HP Toner",,,,yes,,,120,,,,,7,,yes,,,229.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,80,,,,,,,,,,all,,,,,,,0886112762773,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF303A HP Toner - Magenta",,,55298,,,draft,,0,"2023-10-05 17:10:15",409,open,THP023,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP023-scaled.jpg ! alt :  ! title : THP023 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55298,,simple,outofstock,"HP Toner",,,,yes,,,150,,,,,7,,yes,,,329.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,100,,,,,,,,,,all,,,,,,,0887111323941,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF302A HP Toner - Yellow",,,55299,,,draft,,0,"2023-10-05 17:10:15",409,open,THP022,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP022-scaled.jpg ! alt :  ! title : THP022 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55299,,simple,outofstock,"HP Toner",,,,yes,,,150,,,,,7,,yes,,,329.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,100,,,,,,,,,,all,,,,,,,0887111323934,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF301A HP Toner - Cyan",,,55300,,,draft,,0,"2023-10-05 17:10:15",409,open,THP021,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP021-scaled.jpg ! alt :  ! title : THP021 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55300,,simple,outofstock,"HP Toner",,,,yes,,,150,,,,,7,,yes,,,329.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,100,,,,,,,,,,all,,,,,,,0887111323927,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF300A HP Toner - Black",,,55301,,,draft,,0,"2023-10-05 17:10:16",409,open,THP020,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP020-scaled.jpg ! alt :  ! title : THP020 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55301,,simple,outofstock,"HP Toner",,,,yes,,,50,,,,,7,,yes,,,89.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,20,,,,,,,,,,all,,,,,,,0887111323910,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"CF289YC HP Toner - Black 89Y",,,55302,,,draft,,0,"2023-10-05 17:10:16",409,open,THP019,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2023/10/THP019.jpg ! alt :  ! title : THP019 ! desc :  ! caption : ",,https://ferrytelecom.com/?post_type=product&p=55302,,simple,outofstock,"HP Toner",,,,yes,,,120,,,,,7,,yes,,,179.95,,,,,,,,yes,,,7.00,,,,,,0,,,,yes,,,30,,,,,,,,,,all,,,,,,,0192018046658,0|1|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,'-1,no,,9.7.1,,,,no,,taxable,0,0,,,,,,,,,
